URUT,R101,R102,R105,FOOD,NONFOOD,EXPEND,KAPITA,KALORI_KAP,PROTE_KAP,LEMAK_KAP,KARBO_KAP,R1802,R1810A,R2001B,R2001C,R2001D,R2001F,R2001G,R2001H,R2001K,R2001M,Banyak_Anak
511172,32,76,1,2849571.428571428,2415666.666666666,5265238.095238095,1053047.619047618,1627.804193877551,53.93542857142858,39.96053469387755,204.7570428571428,2,2,1,5,5,5,1,1,5,5,2
511267,32,76,1,1221557.142857142,2135333.333333333,3356890.476190475,3356890.476190475,3022.988571,75.22028571428572,73.581,314.1934285714285,1,4,5,5,5,5,5,5,5,1,0
511360,32,76,1,1698428.571428572,1379416.666666666,3077845.238095239,1025948.412698413,1806.382972789115,66.10182312925171,43.72160544217685,220.4001428571429,1,4,5,5,5,5,5,5,5,1,1
511382,32,76,1,2877000,2507583.333333333,5384583.333333334,1794861.111111111,1606.574081632652,51.51462585034014,42.33204081632654,243.6247619047618,1,2,5,5,5,1,1,1,5,1,1
511398,32,76,1,6322971.428571428,8116916.666666665,14439888.09523809,4813296.032,2836.857278911565,97.35205442176871,65.18193877551019,403.6021666666666,1,1,1,1,5,5,1,1,5,1,1
511529,32,76,1,1485000,1496333.333333333,2981333.333333333,993777.7778,1513.903503,42.39035034013605,30.39437414965985,231.2585714285714,2,4,1,5,5,5,5,1,5,5,1
511583,32,76,1,8351999.999999998,12837249.99999999,21189249.99999999,5297312.499999998,2822.618344387755,77.61932857,88.35057704081633,334.8932142857142,1,1,1,1,5,5,5,1,1,1,2
511589,32,76,1,4429714.285714286,4494583.333333335,8924297.619047623,1487382.936507937,1605.624047619047,50.69002381,28.26780952380952,227.2204999999999,1,4,1,5,5,5,5,1,5,1,2
511596,32,76,1,2880428.571428572,2669499.999999999,5549928.571428571,1387482.142857142,2321.237971938775,68.17271939,65.14095918367344,296.2106964285714,1,4,1,5,5,5,5,1,1,1,2
511598,32,76,1,8497285.714285715,15883333.33333333,24380619.04761904,6095154.761904761,2434.408806122449,113.8737994897959,81.50576683673467,242.7576249999999,1,1,1,1,5,5,1,1,5,1,2
511635,32,76,1,2375142.857142856,2461750,4836892.857142856,806148.8095238094,1536.565511904761,38.56361666666666,29.88079047619046,241.6025166666665,1,4,1,5,5,5,5,1,5,5,2
511648,32,76,1,6091714.285714288,17838500,23930214.28571428,4786042.857142857,1993.579551020407,65.54716122448981,56.98020816,264.0906285714285,1,1,1,1,5,1,5,5,5,1,3
511719,32,76,1,1728000,1522333.333333333,3250333.333333333,1083444.444444444,2020.800476190476,64.37571428571428,45.11795238095238,275.758,1,2,1,5,5,5,5,1,5,1,1
511729,32,76,1,10857000,8078166.666666667,18935166.66666666,3787033.333333333,2449.981673469387,72.05650000000001,52.69646939,375.9414571,1,4,1,1,5,1,1,1,5,1,3
511739,32,76,1,4460142.857142855,4385999.999999998,8846142.857142854,1769228.571,2921.487693877551,81.12157551020405,66.76695102040817,388.1731999999998,1,4,1,1,5,5,5,1,5,1,3
511754,32,76,1,5154857.142857141,5557333.333333333,10712190.47619047,2142438.095238095,2413.382979591836,71.23284693877552,44.76487959183673,356.8851999999999,1,1,1,1,1,1,1,1,5,1,3
511755,32,76,1,6619714.285714285,8878583.333333336,15498297.61904762,5166099.206349207,2373.244387755101,62.76107142857143,149.4520408163265,355.0911904761905,1,1,1,1,5,5,1,1,1,1,1
511756,32,76,1,825428.5714285714,795833.3333333333,1621261.904761904,810630.9523809524,2664.441071428571,63.94264285714287,46.24385714285714,447.2816429,3,4,1,5,5,5,5,1,5,5,0
511760,32,76,1,15073285.71428571,24999666.66666666,40072952.38095238,8014590.476190475,3436.949795918367,100.8906612244897,170.3385061224489,330.1501428571428,1,1,1,1,1,1,1,1,1,1,2
511847,32,76,1,2212714.285714286,2010499.999999999,4223214.285714286,1055803.571428571,1404.264581632652,50.38950510204082,41.30172448979591,192.2290892857143,3,2,1,5,5,5,5,1,5,5,2
511883,32,76,1,4712142.857142855,4977916.666666666,9690059.523809522,1938011.904761904,2343.118316,58.67726530612247,70.91068775510203,303.7178571428572,1,4,1,1,5,1,1,1,1,1,3
511886,32,76,1,1969885.714285714,3598000,5567885.714285714,1855961.904761904,1454.484353741496,50.04479932,30.49717687074831,210.5307619047618,1,2,1,5,5,5,5,1,5,1,1
511912,32,76,1,2984142.857142856,2730666.666666667,5714809.523809524,952468.254,1561.207687074829,51.30609693877551,45.41129591836733,192.6056904761905,1,4,1,5,5,5,5,5,5,1,4
511941,32,76,1,7941000,65162416.66666667,73103416.66666667,18275854.16666666,2408.979948979591,102.2565076530612,47.13818878,330.6565357142857,1,1,1,1,5,1,1,1,1,1,2
512009,32,76,1,3079285.714285715,2691333.333333333,5770619.047619048,1923539.682539682,2641.192108843537,82.39438775510207,60.36544217687075,375.5876190476191,1,2,1,5,5,5,5,1,5,1,1
512098,32,76,1,2225528.571428571,2309000,4534528.571428571,2267264.285714285,2553.637551020408,76.31858163265306,47.11570408163265,342.8428928571428,1,1,1,1,5,5,5,5,5,1,0
512137,32,76,1,2756142.857142856,4631666.666666667,7387809.523809524,1477561.904761904,2242.023106122448,69.50051551,83.60121306122451,281.5414857142856,2,2,1,5,5,5,5,1,5,5,3
512139,32,76,1,3241714.285714285,2235833.333333332,5477547.619047617,1369386.904761904,2130.326017857143,63.80926071428571,47.00291785714286,287.2614464285714,1,4,1,5,5,5,5,1,5,5,2
512146,32,76,1,3729428.571428572,4267416.666666666,7996845.238095238,1599369.047619047,1880.902457142856,56.11082571428572,45.07715429,222.7613685714285,2,2,1,5,5,1,5,1,5,1,3
512147,32,76,1,3189428.571,1748166.666666666,4937595.238095236,1234398.809523809,1804.111811,52.80005510204081,56.62226632653062,231.9990321428571,3,5,1,5,5,5,5,1,5,5,2
512168,32,76,1,1680428.571428571,1537000,3217428.571428571,804357.1429,1617.418673469387,42.6422551,31.00281122448978,173.1980714285714,1,2,1,5,5,1,5,1,5,1,2
512244,32,76,1,2767242.857142856,2868916.666666666,5636159.523809523,1127231.904761904,1662.689020408163,53.53384693877551,43.60346734693877,240.8053714285715,1,4,1,5,5,5,5,1,5,1,3
512250,32,76,1,3631285.714285713,4228750,7860035.714285713,1965008.928571428,1780.473099489796,50.96451275510203,34.26311224489796,284.7205357142856,1,1,1,5,5,5,5,1,5,1,2
512312,32,76,1,2314714.285714285,1171083.333333333,3485797.619047618,871449.4047619046,2120.122321428571,56.80715000000001,36.59734999999999,314.557025,1,4,1,5,5,5,5,1,5,1,1
512338,32,76,1,2735571.428571429,1265166.666666666,4000738.095238096,1333579.365079365,3861.085153061223,99.68010204081637,43.41596939,680.9847619047617,1,2,1,5,5,5,5,5,5,1,1
512360,32,76,1,3856285.714285712,4487166.666666665,8343452.380952376,1668690.476190475,2001.374163265305,61.23896122448979,56.60555306122446,227.1759571,1,1,1,1,1,1,5,1,5,1,3
512502,32,76,1,1758000,1498750,3256750,814187.5000000001,1695.710051020407,55.61720663265306,38.12611479591837,228.0894285714286,2,4,1,5,5,1,5,1,5,5,2
512527,32,76,1,4048714.285714285,6707583.333333334,10756297.61904762,3585432.54,2936.608163265305,83.58294217687074,64.91574829931973,362.3617857142857,1,2,1,5,5,1,1,1,5,1,1
512597,32,76,1,3853285.714285713,5658750,9512035.714285716,4756017.857142857,2015.131428571428,61.97316326530611,57.68661734693877,318.3051428571429,1,1,1,5,5,5,5,1,5,1,1
512676,32,76,1,2170714.285714285,5804166.666666666,7974880.952380951,2658293.651,1859.697959183673,60.45918707482996,35.49607482993197,284.7869523809524,1,2,1,5,5,1,5,5,5,1,1
512683,32,76,1,4536000,6261750.000000001,10797750,2699437.5,2248.423053571428,74.422125,58.31357142857143,294.8387678571428,1,1,1,1,5,1,5,1,5,1,2
512684,32,76,1,1936542.857142857,2301416.666666666,4237959.523809523,2118979.761904761,2426.051122448979,80.45425306122446,58.85578265306123,274.8820999999999,1,1,5,5,5,5,5,1,5,1,1
512691,32,76,1,2791285.714285713,2559000,5350285.714285713,2675142.857142856,2949.766836734693,90.84158163265307,52.59966836734692,429.5401785714285,1,2,1,5,5,5,5,5,5,1,0
512740,32,76,1,4996285.714285714,3999499.999999999,8995785.714285715,2248946.428571428,2301.533265306122,66.88408163265306,51.30341836734693,335.1684642857141,1,4,1,5,5,5,1,1,1,1,2
512746,32,76,1,6875571.428571425,7788999.999999997,14664571.42857142,2932914.285714284,1601.311132653061,64.41327755102044,53.80152040816325,170.9497857142857,1,1,1,1,5,1,1,1,5,1,3
512767,32,76,1,2531999.999999999,2557250,5089250,5089250,3196.271428571428,74.77442857142854,83.74628571,544.5667142857143,1,4,1,5,5,5,5,1,5,1,0
512771,32,76,1,4744285.714285714,9663999.999999998,14408285.71428571,3602071.428571428,1876.028239795918,47.20173724489795,58.26651275510204,261.3229464285714,1,4,1,1,5,1,1,5,1,1,2
512777,32,76,1,3155545.714285714,2579460.333333333,5735006.047619047,5735006.047619047,2318.000224489795,98.13862857142855,69.80986122,302.0331428571427,2,1,1,5,5,5,5,5,5,5,0
512801,32,76,1,827142.8571428572,1328499.999999999,2155642.857142857,718547.619,1465.756224489796,38.84522108843537,41.65423129,161.7514523809523,1,2,1,5,5,5,5,1,5,1,2
512870,32,76,1,4163142.857142857,6167416.666666667,10330559.52380952,5165279.761904763,2607.662806122449,77.10090306122447,59.50427040816325,324.6941428571429,1,1,1,5,5,5,1,5,1,1,0
512910,32,76,1,2900142.857142856,4748999.999999999,7649142.857142856,1912285.714285714,2082.886678571428,54.19603928571427,47.60919642857144,314.0949607142857,2,2,1,5,5,5,5,1,5,1,2
512914,32,76,1,2125714.285714285,1883083.333333333,4008797.619047619,1336265.873015873,1889.868687074829,61.57541836734696,41.59888639455782,240.1819904761905,1,4,1,5,5,5,5,1,5,1,2
512927,32,76,1,1283571.428571428,1230250,2513821.428571428,1256910.714285714,2209.144693877551,63.40693877551019,44.70756122448979,273.0037857142858,1,4,1,5,5,5,5,5,5,1,0
513018,32,76,1,2306571.428571428,1993333.333333333,4299904.761904761,2149952.381,2344.389591836735,67.70895408163264,53.28443878,299.3171428571428,1,4,1,5,5,1,5,5,5,1,1
513022,32,76,1,3528342.857142857,8948666.666666668,12477009.52380952,6238504.761904763,2055.047219387754,60.50428571428573,42.55045918367346,253.273,3,1,1,1,5,1,1,1,1,5,0
513030,32,76,1,1819285.714285714,966833.3333333333,2786119.047619047,1393059.523809523,2337.877959183673,74.27944897959183,60.64083673469389,306.1625714285714,1,2,5,5,5,5,5,5,5,1,1
513044,32,76,1,730500,1199249.999999999,1929749.999999999,1929749.999999999,2629.937428571428,79.60464285714286,42.83092857142856,423.3411142857142,2,2,1,5,5,5,5,5,5,5,0
513046,32,76,1,3263142.857142857,6572666.666666666,9835809.523809524,1967161.904761904,1696.316763265306,63.72706979591835,42.48057306122448,232.3568,3,2,1,5,5,5,5,1,1,5,3
513075,32,76,1,4979142.857142856,2336833.333333333,7315976.19,1828994.047619047,2388.735204081633,93.54952295918372,75.26520918367348,255.9069464285713,1,2,1,1,5,1,1,1,5,1,2
513089,32,76,1,14095714.28571428,55846416.66666667,69942130.95238096,13988426.19047619,2194.854775510203,94.45847346938778,86.54944693877553,236.6165285714287,1,4,1,1,5,1,5,1,1,1,2
513125,32,76,1,1741714.285714286,2544083.333333333,4285797.619047619,1071449.404761904,1693.711275510203,51.02991581632654,43.19774489795918,231.2884107142857,1,4,1,5,5,5,5,1,5,1,2
513149,32,76,1,4287000,3126500,7413500.000000001,1235583.333333333,1404.293010204081,44.76288775510204,30.09638605442176,202.2279999999999,1,5,1,5,5,5,5,1,5,1,2
513184,32,76,1,2418428.571428571,3302500,5720928.571428571,1906976.19,2189.526292517006,69.13109183673473,57.21559863945576,309.5431428571428,1,2,1,5,5,5,5,1,5,1,1
513200,32,76,1,2475428.571428571,6015749.999999999,8491178.571,1698235.714285714,1488.729878,46.34638979591836,46.34205306122449,204.5660285714286,1,1,1,5,1,1,5,1,1,1,3
513201,32,76,1,4974428.571,2807833.333333333,7782261.904761904,1297043.651,1695.783095238095,56.57516666666667,37.87209523809524,245.8155476190476,2,2,1,5,5,5,5,1,5,5,4
513207,32,76,1,725142.8571428572,1178750,1903892.857142857,1903892.857142857,1441.117448979591,45.12777551020408,35.63179591836734,183.7934285714285,3,2,1,5,5,5,5,5,5,1,0
513251,32,76,1,1497428.571,1631583.333333333,3129011.904761904,1043003.968253968,2167.110391156462,52.83416394557823,42.34290748299319,317.3608238095238,2,2,1,5,5,5,5,1,5,5,2
513258,32,76,1,8662971.429,14756416.66666666,23419388.09523809,4683877.619047619,1879.867857142857,69.08357714285715,49.03109714285714,248.3788199999999,1,4,1,1,5,1,1,1,1,1,3
513264,32,76,1,596571.4285714285,1114583.333333333,1711154.761904761,1711154.761904761,2401.796530612245,61.40694897959183,45.76169387755102,404.4858571428571,3,4,5,5,5,5,5,5,5,5,0
513351,32,76,1,2297571.428571428,1512416.666666666,3809988.095238094,952497.0238095236,1438.375214285714,49.82443571428573,46.72613571428571,136.3113571428571,2,2,5,5,5,5,5,1,5,5,2
513360,32,76,1,1167857.142857142,444750,1612607.142857142,403151.7857142857,1377.580857142857,40.75675714285714,21.86152857142857,203.4967321428571,1,1,5,5,5,5,5,5,5,1,2
513370,32,76,1,1594885.714285714,1766500,3361385.714285714,1120461.904761904,1735.309523809523,51.73107142857143,25.01661904761905,281.8800952380952,1,4,1,5,5,5,5,1,5,1,1
513379,32,76,1,8060999.999999995,12243166.66666666,20304166.66666666,5076041.666666665,2864.512709183673,101.1657882653061,75.10096173469385,356.9049642857141,1,1,1,5,5,1,1,1,1,1,2
513381,32,76,1,9171428.571428567,11569250,20740678.57142856,6913559.523809522,3401.736891156462,111.9832306122449,115.0169027210884,347.5681761904762,1,1,1,1,5,1,1,1,1,1,1
513386,32,76,1,2276142.857142857,1821166.666666666,4097309.523809523,819461.9047619047,1696.318391836734,55.14908979591838,42.80555306122448,232.2810857142857,1,4,1,5,5,5,5,1,5,1,3
513415,32,76,1,3329571.428571428,3947583.333333333,7277154.761904762,1819288.69,1987.324224489795,58.79992704081632,45.80324795918365,281.7991178571429,1,4,1,5,5,1,5,1,1,1,2
513418,32,76,1,10270800,18966816.66666667,29237616.66666667,5847523.333333333,2453.753510204081,74.26458775510206,95.52158367,286.1868714285715,1,2,1,1,5,1,1,1,1,1,3
513419,32,76,1,6774000,13494833.33333334,20268833.33333334,4053766.666666669,2221.605238775511,72.23166122448978,58.83289183673467,254.4511714285714,1,1,1,1,5,1,1,1,1,1,3
513429,32,76,1,1957714.285714285,1579500,3537214.285714285,884303.5714285712,1582.650596938774,42.08571224489796,34.14445561224489,210.1588321428571,2,2,1,5,5,5,5,5,5,5,2
513441,32,76,1,5189571.428571427,3179833.333333333,8369404.761904761,1394900.793650793,2173.564025510203,73.0170119,57.13645068027211,252.8732976190475,1,4,1,1,1,5,1,5,1,1,4
513442,32,76,1,4310571.428571429,5866333.333333333,10176904.76190476,2544226.19,2208.534107142857,69.46255357142857,43.89153571428569,322.7483035714287,1,4,1,5,5,1,5,1,5,1,2
513445,32,76,1,5622857.142857141,3963249.999999999,9586107.143,3195369.047619047,3320.961530612244,98.71802721088434,77.64064965986395,322.1989285714285,2,4,1,5,5,5,5,1,5,1,1
513462,32,76,1,8981571.428571427,14341000,23322571.42857142,4664514.285714285,1926.733061224489,72.33593795918368,54.76298775510205,253.0934314285714,1,1,1,1,5,1,1,1,1,1,2
513463,32,76,1,2837999.999999999,4568333.333333333,7406333.333333332,1851583.333333333,1468.323346938774,40.30109439,46.68340561,205.4250357142856,1,1,1,1,5,5,1,1,5,1,2
513478,32,76,1,9600857.143,14928833.33333333,24529690.47619047,4905938.095238095,1892.361922448979,58.35058979591838,56.46160816326531,277.9601428571428,1,2,1,1,5,5,1,1,5,1,3
513490,32,76,1,2912142.857142856,4850166.666666667,7762309.523809524,1940577.380952381,1716.772321428571,47.74348214285716,70.17201785714283,182.6527857142857,2,2,1,5,5,5,5,1,5,5,2
513494,32,76,1,2790428.571428571,2523166.666666666,5313595.238095238,1328398.809523809,2211.302397959183,62.11321173469389,49.74362755,335.3852678571428,1,2,1,5,5,5,5,1,5,1,2
513498,32,76,1,3567857.143,4057833.333333332,7625690.476190472,1906422.619047618,2339.455357142856,80.24736224489796,70.82228826530611,306.6639642857142,1,2,1,1,5,5,5,1,5,1,1
513507,32,76,1,2905714.285714286,2424416.666666666,5330130.952380953,888355.1587301589,2064.467840136054,60.33934184,40.35136054421769,271.2256071428573,1,2,1,5,5,1,1,1,5,1,3
513523,32,76,1,7128642.857142855,22037250,29165892.85714285,7291473.214285714,2279.335224489795,71.67416938775511,63.63416734693878,268.3576785714284,1,1,1,1,5,1,1,1,1,1,2
513535,32,76,1,2247000,2584583.333333333,4831583.333333333,1610527.777777777,1501.265605442176,43.40541633,31.14612176870749,193.6913809523809,1,2,1,1,5,1,5,1,5,1,1
513542,32,76,1,2214942.857142857,2268258.333333333,4483201.19,1120800.297619047,1661.472650510204,44.09393367,35.04718061,250.0623392857142,3,4,1,5,5,5,5,1,5,5,2
513560,32,76,1,1414285.714285714,1320083.333333333,2734369.047619047,911456.3492063492,1826.825425170067,54.44234693877551,44.92474829931971,230.982619,2,2,1,5,5,1,5,1,5,5,1
513578,32,76,1,9351428.571428567,9415499.999999998,18766928.57142856,4691732.142857141,2494.756224489795,99.84618367346938,81.55377806122446,290.8957321428571,2,1,1,1,5,1,1,1,1,5,2
513579,32,76,1,5155714.285714284,2781250,7936964.285714284,2645654.761904761,2888.374115646257,89.71710884353743,65.76270068,402.3637619047617,2,2,1,5,5,5,5,1,5,5,1
513582,32,76,1,2763171.428571429,2733833.333333333,5497004.761904763,1832334.921,2039.989095238094,65.54315238095236,35.92632380952381,301.8541904761904,2,2,1,5,5,5,5,1,5,5,1
513586,32,76,1,778285.7142857144,755916.6666666666,1534202.380952381,383550.5952380952,1351.999999999999,34.20389285714286,27.85492857142857,213.2697499999999,3,4,5,5,5,5,5,5,5,5,2
513596,32,76,1,5753142.857142856,6778916.666666668,12532059.52380952,2506411.904761905,1855.541020408163,55.78916122448979,43.06465306122448,268.6299428571429,1,4,1,5,5,5,5,1,5,5,2
513598,32,76,1,3887571.428571429,3207666.666666666,7095238.095238095,2365079.365079365,2752.099727891156,78.64642176870748,57.58638775510202,410.5264761904762,1,2,1,5,5,1,1,1,5,1,1
513599,32,76,1,4837714.285714285,3060333.333333334,7898047.619,2632682.54,2457.159217687074,68.15126190476192,53.59059183673468,328.6444761904763,3,4,1,5,5,5,5,1,5,5,1
513606,32,76,1,2195571.428571428,2360833.333333333,4556404.761904762,1139101.19,1433.726989795917,42.62347448979592,34.73397959183672,187.2361071428571,3,4,1,5,5,5,5,1,5,5,2
513635,32,76,1,2805857.142857142,5315916.666666666,8121773.809523809,8121773.809523809,4145.734489795918,135.7093265306122,87.53295918367346,562.8347142857143,1,2,1,5,5,5,5,1,5,1,0
513640,32,76,1,6452142.857142854,13831166.66666666,20283309.52380951,5070827.380952379,2219.542448979591,85.37154336734694,70.32542449,269.2374785714284,1,2,1,1,5,1,1,1,1,1,2
513653,32,76,1,4279285.714285713,4022666.666666666,8301952.381,1660390.476190476,1946.352694,68.6735,65.24504897959181,226.2103999999999,1,4,1,1,5,1,5,1,5,1,3
513692,32,76,1,1057714.285714285,1385000,2442714.285714285,1221357.142857142,1995.437270408162,54.03145408163264,43.99808163265306,296.5639642857142,1,4,5,5,5,5,5,5,5,1,1
513714,32,76,1,2993142.857142857,2023666.666666665,5016809.523809523,1003361.904761904,1933.284546938775,59.26010489795919,59.53278408163264,257.5072885714286,1,4,1,5,5,5,5,1,5,1,2
513729,32,76,1,3041142.857142856,5381083.333333333,8422226.19,1684445.238095238,1958.497163265305,65.13064693877551,41.30636734693877,278.2978142857143,1,4,1,5,5,5,1,1,5,1,3
513764,32,76,1,2297914.285714285,2188999.999999999,4486914.285714285,1495638.095238095,2188.697687074829,60.52118027210885,81.04089115646256,273.4703571,1,2,1,5,5,5,1,1,1,1,1
513768,32,76,1,1065857.142857142,1925416.666666666,2991273.809523809,2991273.809523809,2747.693571428571,83.42135714285716,58.47107142857144,362.8189285714285,1,4,1,5,5,5,5,5,5,1,0
